SUBJECT,YEAR_ID,MONTH_ID,QTY,UNIT,DATAOWNER
ปริมาณการนำเข้าน้ำมันดิบและวัตถุดิบ,2565,11,3207.0,ล้านลิตร,กรมธุรกิจพลังงาน
ปริมาณการนำเข้าน้ำมันดิบและวัตถุดิบ,2565,12,4090.5,ล้านลิตร,กรมธุรกิจพลังงาน
ปริมาณการนำเข้าน้ำมันดิบและวัตถุดิบ,2566,1,4794.7,ล้านลิตร,กรมธุรกิจพลังงาน
ปริมาณการนำเข้าน้ำมันดิบและวัตถุดิบ,2566,2,4861.4,ล้านลิตร,กรมธุรกิจพลังงาน
ปริมาณการนำเข้าน้ำมันดิบและวัตถุดิบ,2566,3,4894.4,ล้านลิตร,กรมธุรกิจพลังงาน
ปริมาณการนำเข้าน้ำมันดิบและวัตถุดิบ,2566,4,4951.5,ล้านลิตร,กรมธุรกิจพลังงาน
ปริมาณการนำเข้าน้ำมันดิบและวัตถุดิบ,2566,5,4576.8,ล้านลิตร,กรมธุรกิจพลังงาน
ปริมาณการนำเข้าน้ำมันดิบและวัตถุดิบ,2566,6,4452.8,ล้านลิตร,กรมธุรกิจพลังงาน
ปริมาณการนำเข้าน้ำมันดิบและวัตถุดิบ,2566,7,4857.6,ล้านลิตร,กรมธุรกิจพลังงาน
ปริมาณการนำเข้าน้ำมันดิบและวัตถุดิบ,2566,8,4023.2,ล้านลิตร,กรมธุรกิจพลังงาน
ปริมาณการนำเข้าน้ำมันดิบและวัตถุดิบ,2566,9,4572.0,ล้านลิตร,กรมธุรกิจพลังงาน
ปริมาณการนำเข้าน้ำมันดิบและวัตถุดิบ,2566,10,4352.3,ล้านลิตร,กรมธุรกิจพลังงาน
ปริมาณการนำเข้าน้ำมันดิบและวัตถุดิบ,2566,11,5405.7,ล้านลิตร,กรมธุรกิจพลังงาน
ปริมาณการนำเข้าน้ำมันดิบและวัตถุดิบ,2566,12,4092.1,ล้านลิตร,กรมธุรกิจพลังงาน
ปริมาณการนำเข้าน้ำมันดิบและวัตถุดิบ,2567,1,4858.8,ล้านลิตร,กรมธุรกิจพลังงาน
ปริมาณการนำเข้าน้ำมันดิบและวัตถุดิบ,2567,2,4315.9,ล้านลิตร,กรมธุรกิจพลังงาน
ปริมาณการนำเข้าน้ำมันดิบและวัตถุดิบ,2567,3,5315.5,ล้านลิตร,กรมธุรกิจพลังงาน
ปริมาณการนำเข้าน้ำมันดิบและวัตถุดิบ,2567,4,4682.8,ล้านลิตร,กรมธุรกิจพลังงาน
ปริมาณการนำเข้าน้ำมันดิบและวัตถุดิบ,2567,5,4658.0,ล้านลิตร,กรมธุรกิจพลังงาน
ปริมาณการนำเข้าน้ำมันดิบและวัตถุดิบ,2567,6,4590.3,ล้านลิตร,กรมธุรกิจพลังงาน
ปริมาณการนำเข้าน้ำมันดิบและวัตถุดิบ,2567,7,4503.0,ล้านลิตร,กรมธุรกิจพลังงาน
ปริมาณการนำเข้าน้ำมันดิบและวัตถุดิบ,2567,8,5227.9,ล้านลิตร,กรมธุรกิจพลังงาน
ปริมาณการนำเข้าน้ำมันดิบและวัตถุดิบ,2567,9,4661.5,ล้านลิตร,กรมธุรกิจพลังงาน
