"SUBJECT","YEAR_ID","MONTH_ID","REGION_ZONE_NAME","PROVINCE_FULLNAME","ENTREPRENEUR","ENTRE_SECTIONID","OIL_NAME_ENG","OIL_NAME_THAI","QTY","UNIT","DATAOWNER"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,8,"ภาคใต้","กระบี่","สยามเฆมี","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,9,"ภาคใต้","กระบี่","ไซโนเปค ซัสโก้","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,9,"ภาคใต้","กระบี่","ปตท. บริหารธุรกิจค้าปลีก","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,9,"ภาคใต้","กระบี่","สยามเฆมี","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,9,"ภาคใต้","กระบี่","ไทยออยล์","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,9,"ภาคใต้","กระบี่","เชฟรอน (ไทย)","ม.7","ULG","น้ำมันเบนซิน",14.03,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,9,"ภาคใต้","กระบี่","ปตท. น้ำมันและการค้าปลีก","ม.7","ULG","น้ำมันเบนซิน",18.12,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,9,"ภาคใต้","กระบี่","เชลล์แห่งประเทศไทย","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,9,"ภาคใต้","กระบี่","ซัสโก้","ม.7","ULG","น้ำมันเบนซิน",4,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,9,"ภาคใต้","กระบี่","ปตท.","ม.7","ULG","น้ำมันเบนซิน",10,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,9,"ภาคใต้","กระบี่","พีทีจี เอ็นเนอยี","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,1,"กรุงเทพฯ และปริมณฑล","กรุงเทพมหานคร","พีทีจี เอ็นเนอยี","ม.7","ULG","น้ำมันเบนซิน",98,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,1,"กรุงเทพฯ และปริมณฑล","กรุงเทพมหานคร","เชลล์แห่งประเทศไทย","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,1,"กรุงเทพฯ และปริมณฑล","กรุงเทพมหานคร","เชฟรอน (ไทย)","ม.7","ULG","น้ำมันเบนซิน",902.86,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,1,"กรุงเทพฯ และปริมณฑล","กรุงเทพมหานคร","ปตท.","ม.7","ULG","น้ำมันเบนซิน",385.28,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,1,"กรุงเทพฯ และปริมณฑล","กรุงเทพมหานคร","ปตท. บริหารธุรกิจค้าปลีก","ม.7","ULG","น้ำมันเบนซิน",136.24,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,1,"กรุงเทพฯ และปริมณฑล","กรุงเทพมหานคร","สยามเฆมี","ม.7","ULG","น้ำมันเบนซิน",23,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,1,"กรุงเทพฯ และปริมณฑล","กรุงเทพมหานคร","ไทยออยล์","ม.7","ULG","น้ำมันเบนซิน",169,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,1,"กรุงเทพฯ และปริมณฑล","กรุงเทพมหานคร","ซัสโก้","ม.7","ULG","น้ำมันเบนซิน",610,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,1,"กรุงเทพฯ และปริมณฑล","กรุงเทพมหานคร","ปตท. น้ำมันและการค้าปลีก","ม.7","ULG","น้ำมันเบนซิน",1319.31,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,1,"กรุงเทพฯ และปริมณฑล","กรุงเทพมหานคร","ไซโนเปค ซัสโก้","ม.7","ULG","น้ำมันเบนซิน",179,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,10,"กรุงเทพฯ และปริมณฑล","กรุงเทพมหานคร","ปตท.","ม.7","ULG","น้ำมันเบนซิน",388.42,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,10,"กรุงเทพฯ และปริมณฑล","กรุงเทพมหานคร","เชฟรอน (ไทย)","ม.7","ULG","น้ำมันเบนซิน",814.64,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,10,"กรุงเทพฯ และปริมณฑล","กรุงเทพมหานคร","ปตท. บริหารธุรกิจค้าปลีก","ม.7","ULG","น้ำมันเบนซิน",121.96,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
